"No.","Time","Source","Destination","Protocol","Length","Info","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","tcp_Flags","tcp_WindowSize","srcPort","destPort","Delay"
"12803","831.222436965","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3807","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000588929"
"12804","831.222785099","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3808","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000348134"
"12805","831.223490576","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3808","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000705477"
"12806","831.223984575","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3809","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000493999"
"12807","831.224653066","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","3809","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000668491"
"12808","831.225133674","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3810","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000480608"
"12809","831.225735000","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","3810","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000601326"
"12810","831.226112461","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","3811","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000377461"
"12811","831.226663219","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","3811","ReadResponse","FhdDHxoxvZ","","","","","","","","","","","","0x018","43","4840","60324","0.000550758"
"12812","831.283159134","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=309259 Ack=406963 Win=501 Len=0 TSval=1868177921 TSecr=785398260","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.056495915"
"12813","831.422027352","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 60312; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","60312","Write Single Coil","","","","0x018","502","55868","502","0.138868218"
"12814","831.422400617","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 60312; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","60312","Write Single Coil","12813","0.000373265","","0x018","43","502","55868","0.000373265"
"12815","831.422418301","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9925 Ack=9593 Win=502 Len=0 TSval=3727313845 TSecr=4263055759","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000017684"
"12816","831.865731812","172.18.0.2","10.0.0.1","S7COMM","121","ROSCTR:[Job     ] Function:[Write Var]","","","","","Job","20","Write Var","556f73735265464a4a4a46724d627777585a4856","","","","","","","","0x018","502","56366","102","0.443313511"
"12817","831.866280808","10.0.0.1","172.18.0.2","S7COMM","88","ROSCTR:[Ack_Data] Function:[Write Var]","","","","","Ack_Data","","Write Var","","","","","","","","","0x018","43","102","56366","0.000548996"
"12818","831.866332572","172.18.0.2","10.0.0.1","TCP","66","56366  >  102 [ACK] Seq=12926 Ack=5171 Win=502 Len=0 TSval=1941533152 TSecr=2261930051","","","","","","","","","","","","","","","","0x010","502","56366","102","0.000051764"
"12819","831.927515400","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 37665; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","37665","Write Single Coil","","","","0x018","502","55868","502","0.061182828"
"12820","831.927954278","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 37665; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","37665","Write Single Coil","12819","0.000438878","","0x018","43","502","55868","0.000438878"
"12821","831.927971796","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9937 Ack=9605 Win=502 Len=0 TSval=3727314351 TSecr=4263056265","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000017518"
"12822","832.428390303","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 46591; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","46591","Write Single Coil","","","","0x018","502","55868","502","0.500418507"
"12823","832.428725739","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 46591; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","46591","Write Single Coil","12822","0.000335436","","0x018","43","502","55868","0.000335436"
"12824","832.428755747","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9949 Ack=9617 Win=502 Len=0 TSval=3727314851 TSecr=4263056766","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000030008"
"12825","832.808598231","172.18.0.3","10.0.0.2","Modbus/TCP","78","   Query: Trans: 51475; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","51475","Read Coils","","","","0x018","502","51766","502","0.379842484"
"12826","832.814472936","10.0.0.2","172.18.0.3","Modbus/TCP","76","Response: Trans: 51475; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","51475","Read Coils","12825","0.005874705","","0x018","43","502","51766","0.005874705"
"12827","832.814489682","172.18.0.3","10.0.0.2","TCP","66","51766  >  502 [ACK] Seq=2869 Ack=2391 Win=502 Len=0 TSval=898540476 TSecr=4263057151","","","","","","","","","","","","","","","","0x010","502","51766","502","0.000016746"
"12828","832.929894683","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 17018; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","17018","Write Single Coil","","","","0x018","502","55868","502","0.115405001"
"12829","832.930362668","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 17018; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","17018","Write Single Coil","12828","0.000467985","","0x018","43","502","55868","0.000467985"
"12830","832.930381093","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9961 Ack=9629 Win=502 Len=0 TSval=3727315353 TSecr=4263057267","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000018425"
"12831","833.229712895","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3812","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.299331802"
"12832","833.230723547","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3812","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001010652"
"12833","833.230743705","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=309360 Ack=407180 Win=501 Len=0 TSval=1868179868 TSecr=785400264","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000020158"
"12834","833.231440970","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","3813","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000697265"
"12835","833.232129689","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3813","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000688719"
"12836","833.232140997","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=309487 Ack=407259 Win=501 Len=0 TSval=1868179870 TSecr=785400265","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011308"
"12837","833.232652347","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","3814","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000511350"
"12838","833.233461749","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3814","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000809402"
"12839","833.233476026","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=309594 Ack=407338 Win=501 Len=0 TSval=1868179871 TSecr=785400266","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000014277"
"12840","833.233889539","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3815","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000413513"
"12841","833.234623358","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3815","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000733819"
"12842","833.234634859","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=309695 Ack=407555 Win=501 Len=0 TSval=1868179872 TSecr=785400268","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011501"
"12843","833.235225060","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3816","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000590201"
"12844","833.235842697","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","3816","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000617637"
"12845","833.235852964","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=309801 Ack=407729 Win=501 Len=0 TSval=1868179873 TSecr=785400269","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010267"
"12846","833.236342449","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3817","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000489485"
"12847","833.236990585","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","3817","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000648136"
"12848","833.237017016","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=309907 Ack=407858 Win=501 Len=0 TSval=1868179875 TSecr=785400270","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000026431"
"12849","833.237514208","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","3818","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000497192"
"12850","833.237992650","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","3818","ReadResponse","FhdDHxoxvZ","","","","","","","","","","","","0x018","43","4840","60324","0.000478442"
"12851","833.238006309","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=310006 Ack=407946 Win=501 Len=0 TSval=1868179876 TSecr=785400271","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000013659"
"12852","833.760928804","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.522922495"
"12853","833.761205503","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","556f73735265464a4a4a46724d627777585a4856","","","","","","","","0x018","43","102","49396","0.000276699"
"12854","833.761221720","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=7503 Ack=10891 Win=502 Len=0 TSval=1788266718 TSecr=2261931946","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000016217"
"12855","834.432530291","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 22861; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","22861","Read Coils","","","","0x018","502","55868","502","0.671308571"
"12856","834.433095845","10.0.0.2","172.18.0.7","Modbus/TCP","76","Response: Trans: 22861; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","22861","Read Coils","12855","0.000565554","","0x018","43","502","55868","0.000565554"
"12857","834.433115946","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9973 Ack=9639 Win=502 Len=0 TSval=3727316856 TSecr=4263058770","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000020101"
"12858","835.240458698","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3819","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.807342752"
"12859","835.241466882","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3819","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001008184"
"12860","835.241496202","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=310107 Ack=408163 Win=501 Len=0 TSval=1868181879 TSecr=785402274","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000029320"
"12861","835.242189781","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","3820","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000693579"
"12862","835.242780446","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3820","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000590665"
"12863","835.243251055","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","3821","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000470609"
"12864","835.243775720","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3821","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000524665"
"12865","835.244187371","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3822","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000411651"
"12866","835.244826976","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3822","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000639605"
"12867","835.245322865","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3823","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000495889"
"12868","835.245894183","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","3823","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000571318"
"12869","835.246400191","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3824","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000506008"
"12870","835.246930264","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","3824","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000530073"
"12871","835.247300794","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","3825","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000370530"
