"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"3625","31.271628526","172.18.0.6","10.0.0.1","TCP","36184","3262","54","36184  >  3262 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002038376","","","","","","","","","","","","","","","","0.000000000"
"3626","31.275541256","172.18.0.6","10.0.0.1","TCP","36184","5955","54","36184  >  5955 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003912730","","","","","","","","","","","","","","","","0.000000000"
"3627","31.279007114","172.18.0.6","10.0.0.1","TCP","36184","4922","54","36184  >  4922 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003465858","","","","","","","","","","","","","","","","0.000000000"
"3633","31.346251801","172.18.0.6","10.0.0.1","TCP","36186","5840","54","36186  >  5840 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.060576413","","","","","","","","","","","","","","","","0.000000000"
"3634","31.350641794","172.18.0.6","10.0.0.1","TCP","36186","622","54","36186  >  622 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004389993","","","","","","","","","","","","","","","","0.000000000"
"3635","31.355555820","172.18.0.6","10.0.0.1","TCP","36186","6292","54","36186  >  6292 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004914026","","","","","","","","","","","","","","","","0.000000000"
"3636","31.360989270","172.18.0.6","10.0.0.1","TCP","36186","2471","54","36186  >  2471 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.005433450","","","","","","","","","","","","","","","","0.000000000"
"3637","31.363439292","172.18.0.6","10.0.0.1","TCP","36186","375","54","36186  >  375 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002450022","","","","","","","","","","","","","","","","0.000000000"
"3638","31.366802109","172.18.0.6","10.0.0.1","TCP","36186","8710","54","36186  >  8710 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003362817","","","","","","","","","","","","","","","","0.000000000"
"3639","31.369838689","172.18.0.6","10.0.0.1","TCP","36186","1801","54","36186  >  1801 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003036580","","","","","","","","","","","","","","","","0.000000000"
