"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"2054","17.784944450","172.18.0.6","10.0.0.1","TCP","36450","2356","54","36450  >  2356 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002528759","","","","","","","","","","","","","","","","0.000000000"
"2055","17.789391144","172.18.0.6","10.0.0.1","TCP","36450","9951","54","36450  >  9951 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004446694","","","","","","","","","","","","","","","","0.000000000"
"2056","17.792336891","172.18.0.6","10.0.0.1","TCP","36450","3861","54","36450  >  3861 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002945747","","","","","","","","","","","","","","","","0.000000000"
"2057","17.797135881","172.18.0.6","10.0.0.1","TCP","36450","2107","54","36450  >  2107 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004798990","","","","","","","","","","","","","","","","0.000000000"
"2058","17.802099517","172.18.0.6","10.0.0.1","TCP","36452","2752","54","36452  >  2752 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004963636","","","","","","","","","","","","","","","","0.000000000"
"2059","17.806524081","172.18.0.6","10.0.0.3","TCP","36450","4301","54","36450  >  4301 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004424564","","","","","","","","","","","","","","","","0.000000000"
"2060","17.809451389","172.18.0.6","10.0.0.3","TCP","36450","2634","54","36450  >  2634 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002927308","","","","","","","","","","","","","","","","0.000000000"
"2061","17.875037312","172.18.0.6","10.0.0.2","TCP","36452","2960","54","36452  >  2960 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.065585923","","","","","","","","","","","","","","","","0.000000000"
"2062","17.879431104","172.18.0.6","10.0.0.2","TCP","36450","83","54","36450  >  83 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004393792","","","","","","","","","","","","","","","","0.000000000"
"2063","17.882804137","172.18.0.6","10.0.0.1","TCP","36452","8723","54","36452  >  8723 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003373033","","","","","","","","","","","","","","","","0.000000000"
"2064","17.885254129","172.18.0.6","10.0.0.1","TCP","36452","2356","54","36452  >  2356 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002449992","","","","","","","","","","","","","","","","0.000000000"
"2065","17.889677953","172.18.0.6","10.0.0.1","TCP","36452","9951","54","36452  >  9951 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004423824","","","","","","","","","","","","","","","","0.000000000"
"2066","17.893134116","172.18.0.6","10.0.0.1","TCP","36452","3861","54","36452  >  3861 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003456163","","","","","","","","","","","","","","","","0.000000000"
